id	mimNumber	preferredTitle	growthExists	growthHeightExists	growWeightExists	growthOtherExists	headAndNeckExists	headAndNeckHeadExists	headAndNeckFaceExists	headAndNeckEarsExists	headAndNeckEyesExists	headAndNeckNoseExists	headAndNeckMouthExists	headAndNeckTeethExists	headAndNeckNeckExists	respiratoryExists	respiratoryNasopharynxExists	respiratoryLarynxExists	respiratoryAirwaysExists	respiratoryLungExists	chestExists	chestExternalFeuturesExists	chestRibsSternumClaviclesAndScapulaeExists	chestBreastExists	chestDiaphragmExists	genitourinaryExists	genitourinaryExternalGenitaliaMaleExists	genitourinaryExternalGenitaliaFemaleExists	genitourinaryInternalGenitaliaMaleExists	genitourinaryInternalGenitaliaFemaleExists	genitourinaryKidneysExists	genitourinaryUretersExists	genitourinaryBladderExists	skeletalExists	skeletalSkullExists	skeletalSpineExists	skeletalPelvisExists	skeletalLimbsExists	skeletalHandsExists	skeletalFeetExists	skinNailsHairExists	skinNailsHairSkinExists	skinNailsHairSkinHistologyExists	skinNailsHairSkinElectronMicroscopyExists	skinNailsHairNailsExists	skinNailsHairHairExists	muscleSoftTissueExists	abdomenExists	abdomenExternalFeaturesExists	abdomenLiverExists	abdomenPancreasExists	abdomenBiliaryTractExists	abdomenGastrointestinalExists	abdomenSpleenExists	voiceExists	metabolicFeaturesExists	endocrineFeaturesExists	hematologyExists	immunologyExists	neoplasiaExists	prenatalManifestationsExists	prenatalManifestationsMovementExists	prenatalManifestationsAmnioticFluidExists	prenatalManifestationsPlacentaAndUmbilicalCordExists	prenatalManifestationsMaternalExists	prenatalManifestationsDeliveryExists	laboratoryAbnormalitiesExists	miscellaneousExists	molecularBasisExists	neurologicExists	neurologicCentralNervousSystemExists	neurologicPeripheralNervousSystemExists	neurologicBehavioralPsychiatricManifestationsExists	Sympton	Disease
1642	169100	"CHAR SYNDROME"	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"Broad forehead   ; Short philtrum   Prominent ears    ; Low-set ears    Ptosis    ; Hypertelorism      ; Thick, flared eyebrows  ; Strabismus  Broad nasal tip    Prominent 'duckbill' lips ; Triangular mouth  Fifth finger clinodactyly  ; Fifth finger distal interphalangeal joint symphalangism  Caused by mutations in the transcription factor AP-2 beta gene (TFAP2B, )Mild developmental delay "	Yes
1643	169170	"PATTERSON PSEUDOLEPRECHAUNISM SYNDROME"	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Disproportionately large ears ; Normal hearing  Disproportionately large nose   Marked delay in bone age  ; Joint swelling (wrist, elbow, knees, ankles) onset late infancy Thickened cranial vault  ; Thick maxilla ; Thick ethmoid bones ; Thick mandibular condyles Kyphoscoliosis   ; Irregular, dense end plate  ; Small, flat cervical vertebrae ; Hypoplastic odontoid process  ; Ovoid thoracic and lumbar vertebrae  Flat, irregular acetabular roofs ; Failure of ossification of pubic bones, ischii, triradiate cartilages Genu valga    ; Short, deformed tubular bones ; Irregular metaphyseal ossification ; Sclerotic metaphyseal changes Disproportionately large hands   Disproportionately large feet   ; Ankle valgus deformity Generalized bronze hyperpigmentation (present at birth)  ; Cutis laxa, hands and feet (present at birth) Hirsutism (especially on limbs)  Premature adrenarche    ; Diabetes mellitus     ; Hyperadrenocorticism  Both reported cases survived beyond infancy Severe mental retardation     ; Seizure  "	Yes
1644	600399	"PECTUS EXCAVATUM, MACROCEPHALY, SHORT STATURE, AND DYSPLASTIC NAILS"	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Short stature  Macrocephaly, relative   Midface hypoplasia   ; Prominent forehead   ; Prominent supraorbital ridges   Depressed nasal bridge (in childhood)   ; Small, upturned nose (in childhood) No abnormalities of teeth  No abnormalities of sweating Dysplastic nails (1st and 2nd toes)  No abnormalities of hair Hypotonia   One family reported (as of May 2012) Hypotonia   ; Developmental delay, primarily motor, resolves in childhood "	Yes
1645	169400	"PELGER-HUET ANOMALY; PHA"	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Macrocephaly (homozygote)   Prominent forehead (homozygote)   Polydactyly (homozygote)  ; Short metacarpals (homozygote)  Hypolobulated (bilobed or rod-like) granulocyte nuclei (heterozygote) ; Ovoid granulocyte nuclei (homozygote) ; Coarse granulocyte chromatin Allelic to hydropic and prenatally lethal chondrodystrophy (); Increased frequency in Vastebotten County in Northern Sweden and Gelenau in southeastern Germany Caused by mutations in the lamin B receptor gene (LBR, )Developmental delay (homozygote)  ; Seizure disorder (homozygote) "	Yes
1646	169500	"LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT; ADLD"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"Nystagmus  Impotence due to autonomic dysfunction  Abnormal bladder regulation due to autonomic dysfunction Decreased sweating due to autonomic dysfunction  Abnormal bowel regulation due to autonomic dysfunction Patient cells have increased levels of LMNB1 mRNA and protein Onset in the fourth to sixth decades (mean 40 years) ; Autonomic dysfunction usually precedes obvious neurologic deterioration ; Progressive disorder  ; Acute neurologic deterioration after viral illness has been reported ; Duplication of LMNB1 is sufficient for the disorder, although patients may also have larger duplications ; One family with a deletion upstream of the LMNB1 gene did not have autonomic symptoms or cerebellar involvementCaused by duplication of 72 kb of 5q23.2 including at a minimum the lamin B1 gene (LMNB1, )Cerebellar signs  ; Cerebellar ataxia   ; Loss of fine motor skills ; Pyramidal signs   ; Spasticity   ; Hyperreflexia   ; Extensor plantar responses   ; Pseudobulbar syndrome    ; Autonomic dysfunction     ; Cognitive impairment (in some patients)  ; Leukodystrophy, demyelinating ; Leukoencephalopathy, diffuse ; Demyelination, symmetric ; Decreased white matter density; Cavitating white matter degeneration ; Atrophy of the corpus callosum   ; Hypotrophic brainstem ; White matter lesions in the brainstem may occur ; Neuropathologic findings include leukoencephalopathy, predominantly in the upper corticospinal tract and cerebellar peduncles (initially) ; Leukoencephalopathy in the frontal and parietal lobes (later) ; Atrophic spinal cord ; Oligodendrocytes with foamy cytoplasm ; Decreased numbers of astrocytes ; Astrocytes show reactive changes ; Lack of inflammatory infiltrate ; Preservation of U fibers ; Sparing of optic tracts Personality changes   ; Depression  "	Yes
1647	260600	"LEUKODYSTROPHY, HYPOMYELINATING, 3; HLD3"	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Failure to thrive    Microcephaly      Coarse facies  Horizontal or rotary nystagmus ; Pale fundi ; Slow pupillary reflexes ; Impaired vision   Joint contractures, progressive  Kyphoscoliosis   Atrophy of the lower limbs Onset in first months of life ; Progressive disorder  ; Nystagmus is often the presenting sign Caused by mutation in the aminoacyl-tRNA synthetase complex-interacting multifunctional protein 1 gene (AIMP1, )Global developmental delay, severe ; No speech acquisition ; Axial hypotonia  ; Spastic paraparesis   ; Pyramidal signs   ; Seizures (variable)  ; Abnormal EEG    ; Brain MRI shows arrest in myelination ; Decreased N-acetylaspartate ; Generalized brain atrophy  ; Atrophy of the corpus callosum   "	Yes
1648	607694	"LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD7"	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Short stature  Abnormal smooth pursuit ; Vertical gaze limitation ; Nystagmus  ; Myopia     ; Optic atrophy (in some patients)  Drooling (in some patients)  Delayed dentition  ; Delayed eruption of the upper median incisors; Hypodontia (in most patients) ; Oligodontia (in most patients) Bladder dysfunction (rare) Dysphagia (in some patients)  Delayed puberty (in most patients) ; Hypogonadotropic hypogonadism (in most patients)Onset in childhood (range 1 to 12 years) ; Variable phenotype  ; Progressive disorder  ; Many patients become wheelchair-bound by second or third decade Caused by mutation in the RNA polymerase III, subunit A gene (POLR3A, )Spasticity   ; Cerebellar ataxia   ; Extensor plantar responses   ; Hyperreflexia   ; Motor regression ; Upper motor neuron signs ; Dystonia    ; Postural tremor   ; Cerebellar signs  ; Dysmetria   ; Dysarthria    ; Seizures, partial complex (rare) ; Developmental delay (in about half of patients) ; Cognitive regression, mild ; Leukodystrophy    ; Hypomyelination   ; Thinning of the corpus callosum   ; Cortical atrophy   ; Cerebellar atrophy  ; White matter rarefactionPeripheral neuropathy (some patients)  ; Decreased vibratory and positional sense (some patients) "	Yes
1649	608804	"LEUKODYSTROPHY, HYPOMYELINATING, 2; HLD2"	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Head titubation  Facial weakness     Rotary nystagmus   ; Optic atrophy     ; Myopia     Onset in infancy  ; Most children become wheelchair-bound ; Similar disorder to X-linked Pelizaeus-Merzbacher disease (PMD, )Caused by mutation in the gap junction alpha-12 gene (GJA12, )Poor head and trunk control in infancy ; Delayed psychomotor development   ; Motor developmental milestones not achieved  ; Lack of independent ambulation ; Tremor, intention   ; Head titubation  ; Truncal hypotonia  ; Ataxia   ; Spasticity, progressive  ; Spastic paraparesis   ; Extensor plantar responses   ; Dystonia    ; Rigidity  ; Choreoathetosis   ; Dysarthria    ; Seizures     ; Mental impairment, mild to moderate ; Poor speech  ; Cerebral atrophy   ; Leukodystrophy, hypomyelinating ; Loss of white matter ; MRI shows diffuse white matter hyperintensities on T2-weighted imaging Peripheral neuropathy, mild (less common) ; Decreased motor nerve conduction velocities (NCV)  ; Demyelinating motor neuropathy  ; Axonal sensory neuropathy  "	Yes
1650	610532	"LEUKODYSTROPHY, HYPOMYELINATING, 5; HLD5"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Cataracts, usually congenital Scoliosis, progressive Weakness and wasting of the lower limbs Onset in infancy  ; Variable severity  Caused by mutation in the family with sequence similarity 126 gene, member A gene (FAM126A, )Developmental delay (apparent after the first year of life)  ; Delayed motor development  ; Inability to walk independently ; Loss of ability to walk later ; Dysarthria    ; Truncal hypotonia  ; Hyperreflexia   ; Extensor plantar responses   ; Pyramidal signs   ; Mental retardation, mild to moderate ; Seizures (less common)  ; Intention tremor    ; Truncal titubation  ; Cerebellar signs  ; Leukodystrophy, hypomyelinating ; Cerebral white matter atrophy, progressive Peripheral neuropathy     ; Decreased motor nerve conduction velocities ; Sural nerve biopsy shows decrease in myelinated fibers ; Loss of myelin ; Abnormal folding of the myelin sheath ; Small onion bulb formation "	Yes
1651	612233	"LEUKODYSTROPHY, HYPOMYELINATING, 4; HLD4"	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	"Microcephaly, acquired  Nystagmus  ; Strabismus  Apneic episodes     ; Shallow breathing  Joint contractures     Feeding difficulties    Intermittent increase of urinary ethylmalonic acid ; Serum lactate may be increased during encephalopathic exacerbations Onset between birth and 3 months of age ; Usually fatal in first 2 decades ; Exacerbation during febrile episodes ; Allelic disorder to autosomal dominant SPG13 ()Caused by mutation in the heat-shock 60-Kd protein 1 gene (HSPD1, )Hypotonia   ; Psychomotor delay   ; Mental retardation, profound    ; No head control ; Seizures     ; Spasticity, progressive  ; Hyperreflexia   ; Extensor plantar responses   ; Choreoathetosis   ; MRI shows no normal myelination ; Leukodystrophy, hypomyelinating "	Yes
1652	612438	"LEUKODYSTROPHY, HYPOMYELINATING, 6; HLD6"	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Short stature  Microcephaly      Hearing loss (uncommon)  Optic atrophy     ; Poor vision   ; Oculogyric eye movements ; Nystagmus (uncommon)  Most cases result from de novo mutation ; Initial development may appear normal ; Onset in infancy up to 3 years ; Variable severity  ; Progressive disorder  Caused by mutation in the tubulin, beta-4A gene (TUBB4A, )Delayed motor development  ; Hypomyelination of the brain white matter, diffuse ; Leukodystrophy    ; Truncal hypotonia  ; Spasticity   ; Choreoathetosis   ; Ataxia   ; Tremor  ; Dystonia    ; Rigidity  ; Gait impairment ; Loss of independent ambulation ; Poor speech development   ; Dysarthria    ; Seizures     ; Opisthotonic posturing ; Learning difficulties  ; Mental retardation, moderate to severe (in some patients) ; Cerebellar atrophy  ; Basal ganglia atrophy ; Absence or atrophy of the putamen ; Small caudate "	Yes
1653	614381	"LEUKODYSTROPHY, HYPOMYELINATING, 8, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD8"	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Myopia     ; Nystagmus  ; Abnormal smooth pursuit ; Vertical gaze limitation Hypodontia (variable) ; Oligodontia (variable) ; Delayed eruption   ; Malpositioning  Dysphagia (1 patient)  Hypogonadotropic hypogonadism (variable)Onset in early childhood (2 to 4 years); Variable phenotype  ; Slowly progressive or nonprogressiveCaused by mutation in the RNA polymerase III, subunit B gene (POLR3B, )Mildly delayed or normal early development; Cerebellar ataxia   ; Unsteady, wide-based gait; Tremor  ; Dysarthria    ; Dysdiadochokinesis   ; Dysmetria   ; Mental retardation, mild to moderate ; Intellectual disability, mild     ; Spasticity (variable) ; Leukodystrophy    ; Brain MRI shows diffuse hypomyelination; Cerebellar atrophy  ; Thin corpus callosum   "	Yes
1654	616140	"LEUKODYSTROPHY, HYPOMYELINATING, 9; HLD9"	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Microcephaly (1 patient)   Nystagmus  ; Poor smooth pursuit ; Poor visual fixation (1 patient) Hypertonicity of the lower limbs Onset in the first year of life ; Variable severity  ; Four patients from 3 families have been reported (last curated December 2014) Caused by mutation in the arginyl-tRNA synthetase 1 gene (RARS, )Delayed psychomotor development   ; Mental retardation, mild to severe ; Spasticity, more apparent in the lower limbs ; Ataxia   ; Dysmetria   ; Dysarthria    ; Extrapyramidal syndrome   ; Poor or absent independent walking ; Hyperreflexia   ; Intention tremor    ; Brain imaging shows hypomyelination ; Thin corpus callosum   ; Global cerebral atrophy, mild (in some patients) "	Yes
1655	616420	"LEUKODYSTROPHY, HYPOMYELINATING, 10; HLD10"	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Poor overall growth Microcephaly, postnatal, progressive (up to -7.7 SD) Dysmorphic facial features, nonspecificUpslanting palpebral fissures   ; Downslanting palpebral fissures   Hyperextensibility of the wristsHyperextensibility of the anklesMuscle wasting  ; Truncal hypotonia  Onset at birth or in first months of life ; Two unrelated consanguineous families have been reported (last curated June 2015)Caused by mutation in the pyrroline-5-carboxylate reductase 2 gene (PYCR2, )Delayed psychomotor development, severe ; Lack of speech  ; Inability to walk   ; Appendicular hypertonia ; Hyperreflexia   ; Extensor plantar responses   ; Hypomyelination   ; Decreased cerebral white matter; Thin corpus callosum   ; Thin brainstem "	Yes
1656	616494	"LEUKODYSTROPHY, HYPOMYELINATING, 11; HLD11"	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Head titubations (in some patients)Myopia (in some patients)  Dental abnormalities (in some patients)  Onset in first years of life ; Some patients may show deterioration with infectionsCaused by mutation in the RNA polymerase I, subunit C gene (POLR1C, )Delayed psychomotor development   ; Intellectual disability    ; Tremor  ; Loss or lack of independent ambulation (in some patients); Tremor (in some patients)  ; Ataxia (in some patients)  ; Spasticity (in some patients)  ; Brain imaging shows hypomyelination ; Leukodystrophy    ; Thin corpus callosum   ; Cerebellar atrophy (in some patients)  "	Yes
1657	616683	"LEUKODYSTROPHY, HYPOMYELINATING, 12; HLD12"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Microcephaly, acquired (up to -3 SD) Truncal hypotonia  Onset between 3 and 8 months of age; Increased frequency in Ashkenazi Jewish populationCaused by mutation in the homolog of the yeast vacuolar protein sorting 11 gene (VPS11, )Delayed psychomotor development   ; Intellectual disability    ; Poor or absent speech ; Lack of motor development ; Spasticity   ; Seizures, complex partial (in some patients); Thin corpus callosum   ; Delayed myelination   ; Paucity of white matter"	Yes
1658	169550	"PELVIS-SHOULDER DYSPLASIA"	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Short stature  Microphthalmia     ; Iris coloboma    ; Optic nerve coloboma     ; Ectopic pupil  ; Corneal clouding   Small first ribs ; Absent twelfth ribs ; Hypoplastic clavicles   ; Hypoplastic scapulae  Lumbar lordosis  ; Spina bifida occulta     Hypoplastic ilia  ; Hypoplastic acetabulae  ; Congenital hip dislocation     Fifth finger clinodactyly  "	Yes
1659	169600	"BENIGN CHRONIC PEMPHIGUS; BCPM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Erythema     ; Skin blisters and erosions (neck, perianal, submaxillary, groin, axilla, popliteal fossa) Suprabasal acantholysis Onset third-fourth decade ; Lesions provoked by friction, sun exposure, heat, and injury Caused by mutation in the ATPase, Ca(2+)-transporting, type 2C, member 1 gene (ATP2C1, )"	Yes
1660	170100	"PROLIDASE DEFICIENCY"	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	"Prominent forehead   ; Facial dysmorphism   Hypertelorism      ; Ptosis    ; Ocular proptosis     ; Exophthalmos     ; Upward or downward slanting palpebral fissures Small nose    ; Low nasal root  ; Beaked nose  Slender upper lip Diffuse telangiectases   ; Crusting erythematous dermatitis  ; Impetigo-like eruptions ; Pruritic eczematous lesions ; Severe progressive ulceration of lower extremities Low posterior hairline   Jaundice, neonatal    ; Hepatomegaly     Splenomegaly     Thrombocytopenia     ; Petechiae    ; Anemia  Elevated immunoglobulins, particularly IgE ; Increased frequency of infection  ; Systemic lupus erythematosus  Hyperimidodipeptiduria  ; Deficiency of prolidase activity in erythrocytes, leukocytes, or fibroblasts Median age at diagnosis 7 years ; Highly variable expression Caused by mutation in the peptidase D gene (PEPD, )Developmental delay   "	Yes
1661	170390	"ANDERSEN CARDIODYSRHYTHMIC PERIODIC PARALYSIS"	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"Stature (<10th percentile) Small head circumference (lower end of normal)  ; Microcephaly      Broad forehead   ; Micrognathia    ; Malar hypoplasia   ; Maxillary hypoplasia   ; Triangular face   ; Mild facial asymmetry Low-set ears    ; Preauricular pits   Hypertelorism      ; Short palpebral fissures   Bulbous nasal tip   Thin upper lip  ; Cleft palate  ; High-arched palate    Persistent primary teeth   ; Delayed eruption of secondary teeth  ; Oligodontia    ; Elongated roots with open apices ; Enamel hypoplasia   ; Anterior crossbite  Gracile ribs ; Scapular winging   Joint laxity   ; Delayed bone age   Prominent frontal sinuses  ; Short mandibular rami  ; Condylar resorption ; Copper beaten skull ; Small maxilla    ; Small mandible   ; Antegonial notching of mandible  Scoliosis   Gracile long bones  Small hands   ; Fifth finger clinodactyly  ; Syndactyly   ; Short phalanges  ; Short metacarpals  ; Brachydactyly    Small feet  ; Syndactyly (2-3)   ; Fifth toe clinodactyly ; Short metatarsals  Hypokalemia during periodic paralysis (most patients) Clinical triad - dysmorphic features, cardiac arrhythmia, and potassium-sensitive periodic paralysis ; Onset of periodic paralysis (mean) 5 years (range) 8 months to 15 years ; Periodic paralysis triggered by exercise, rest following exercise, prolonged periods of rest, and stress Caused by mutation in the potassium channel, inwardly rectifying, subfamily J, member 2 gene (KCNJ2, )Periodic paralysis, usually hypokalemic ; Episodes of weakness can last 1 day to several weeks and can occur 1-3 times per month ; White matter lesions (1 patient) Learning disabilities, mild (some patients) ; Depression (1 patient)  "	Yes
1662	170400	"HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1; HOKPP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Flaccid weakness or paralysis, episodic attacks ; Attacks last 4 to 24 hours ; Attacks precipitated by hypokalemia, administration of glucose or insulin, heavy carbohydrate consumption, stress, fatigue, rest after exercise ; Attacks may present during or after sleep ; Attacks relieved by potassium administration ; Attacks usually decrease or disappear after age 40 years ; Progressive interictal weakness is common ; Myotonia is usually not seen ; Vacuolar myopathy may occur ; Tubular aggregates in muscle fibers may occur ; Acetazolamide may worsen symptoms Hypokalemia occurs during paralytic attacks Onset usually in second decade (may occur earlier) ; One-third of cases are sporadic ; Variable phenotype  ; Reduced penetrance in females ; Allelic disorder to hyperkalemic periodic paralysis (HYPP, )Caused by mutation in the alpha-1S subunit of L-type voltage-dependent calcium channel gene (CACNA1S, )."	Yes
1663	613345	"HYPOKALEMIC PERIODIC PARALYSIS, TYPE 2; HOKPP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Flaccid weakness or paralysis, episodic attacks ; Attacks last 4 to 24 hours ; Attacks precipitated by hypokalemia, administration of glucose or insulin, heavy carbohydrate consumption, stress, fatigue, rest after exercise ; Attacks may present during or after sleep ; Attacks relieved by potassium administration ; Attacks usually decrease or disappear after age 40 years ; Progressive interictal weakness is common ; Myotonia is usually not seen ; Vacuolar myopathy may occur ; Tubular aggregates in muscle fibers may occur ; Acetazolamide may worsen symptoms Hypokalemia occurs during paralytic attacks Onset usually in second decade (may occur earlier) ; One-third of cases are sporadic ; Variable phenotype  ; Reduced penetrance in females ; Allelic disorder to hyperkalemic periodic paralysis (HYPP, )Caused by mutation in the alpha subunit of the type IV voltage-gated sodium channel gene (SCN4A, )."	Yes
